0;0.66
10;0.74
20;0.76
30;0.82
40;0.74
50;0.74
60;0.84
70;0.34
80;0.8
90;0.62
100;0.72
110;0.8
120;0.8
130;0.66
140;0.8
150;0.76
160;0.8
170;0.8
180;0.8
190;0.68
200;0.54
210;0.38
220;0.68
230;0.74
240;0.62
250;0.76
260;0.56
270;0.78
280;0.72
290;0.4
300;0.78
310;0.8
320;0.78
330;0.74
340;0.56
350;0.76
360;0.76
370;0.78
380;0.74
390;0.74
400;0.66
410;0.74
